Manufacturer;Name;FlashDevice;DeviceFamily;BetaSupport;ExternalBus;Endian;CoreId;BaseAddr;RAMAddr;RAMSize
Freescale;MK20DX128xxx10 (allow security);MK20DX128xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK20DX256xxx7;MK20DX256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK20DX256xxx7 (allow security);MK20DX256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK20DX256xxx10;MK20DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK20DX256xxx10 (allow security);MK20DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK20FN1M0xxx12;MK20FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK20FN1M0xxx12 (allow security);MK20FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK20FX512xxx12;MK20FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK20FX512xxx12 (allow security);MK20FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK21DX128xxx5;MK21DX128xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX128xxx5 (allow security);MK21DX128xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX128Axxx5;MK21DX128xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX128Axxx5 (allow security);MK21DX128xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX256xxx5;MK21DX256xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX256xxx5 (allow security);MK21DX256xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX256Axxx5;MK21DX256xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DX256Axxx5 (allow security);MK21DX256xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK21DN512xxx5;MK21DN512xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21DN512xxx5 (allow security);MK21DN512xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21DN512Axxx5;MK21DN512xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21DN512Axxx5 (allow security);MK21DN512xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21FN1M0xxx12;MK21FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK21FN1M0xxx12 (allow security);MK21FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK21FN1M0Axxx12;MK21FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK21FN1M0Axxx12 (allow security);MK21FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK21FX512xxx12;MK21FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21FX512xxx12 (allow security);MK21FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21FX512Axxx12;MK21FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK21FX512Axxx12 (allow security);MK21FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK22DX128xxx5;MK22DX128xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK22DX128xxx5 (allow security);MK22DX128xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK22DX256xxx5;MK22DX256xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK22DX256xxx5 (allow security);MK22DX256xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK22DN512xxx5;MK22DN512xxx5 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK22DN512xxx5 (allow security);MK22DN512xxx5 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK22FN128xxx10;MK22FN128xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;06000
Freescale;MK22FN128xxx10 (allow security);MK22FN128xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;06000
Freescale;MK22FN256xxx12;MK22FN256xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;0C000
Freescale;MK22FN256xxx12 (allow security);MK22FN256xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;0C000
Freescale;MK22FN512xxx12;MK22FN512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK22FN512xxx12 (allow security);MK22FN512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK22FN1M0xxx12;MK22FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK22FN1M0xxx12 (allow security);MK22FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK22FX512xxx12;MK22FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK22FX512xxx12 (allow security);MK22FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK24FN256xxx12;MK24FN256xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK24FN256xxx12 (allow security);MK24FN256xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK24FN1M0xxx12;MK24FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK24FN1M0xxx12 (allow security);MK24FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK26FN2M0xxx18;MK26FN2M0xxx18 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK26FN2M0xxx18 (allow security);MK26FN2M0xxx18 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK30DN512xxx10;MK30DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK30DN512xxx10 (allow security);MK30DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK30DX64xxx7;MK30DX64xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;04000
Freescale;MK30DX64xxx7 (allow security);MK30DX64xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;04000
Freescale;MK30DX128xxx7;MK30DX128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK30DX128xxx7 (allow security);MK30DX128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK30DX128xxx10;MK30DX128xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK30DX128xxx10 (allow security);MK30DX128xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK30DX256xxx7;MK30DX256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK30DX256xxx7 (allow security);MK30DX256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK30DX256xxx10;MK30DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK30DX256xxx10 (allow security);MK30DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK40DN512xxx10;MK40DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK40DN512xxx10 (allow security);MK40DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK40DX64xxx7;MK40DX64xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;04000
Freescale;MK40DX64xxx7 (allow security);MK40DX64xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;04000
Freescale;MK40DX128xxx7;MK40DX128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK40DX128xxx7 (allow security);MK40DX128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK40DX128xxx10;MK40DX128xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK40DX128xxx10 (allow security);MK40DX128xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK40DX256xxx7;MK40DX256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK40DX256xxx7 (allow security);MK40DX256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK40DX256xxx10;MK40DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK40DX256xxx10 (allow security);MK40DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK50DN512xxx10;MK50DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK50DN512xxx10 (allow security);MK50DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK50DX128xxx7;MK50DX128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK50DX128xxx7 (allow security);MK50DX128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK50DX256xxx7;MK50DX256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK50DX256xxx7 (allow security);MK50DX256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK50DX256xxx10;MK50DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK50DX256xxx10 (allow security);MK50DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DN256xxx10;MK51DN256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DN256xxx10 (allow security);MK51DN256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DN512xxx10;MK51DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK51DN512xxx10 (allow security);MK51DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK51DX128xxx7;MK51DX128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK51DX128xxx7 (allow security);MK51DX128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;08000
Freescale;MK51DX256xxx7;MK51DX256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DX256xxx7 (allow security);MK51DX256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DX256xxx10;MK51DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK51DX256xxx10 (allow security);MK51DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK52DN512xxx10;MK52DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK52DN512xxx10 (allow security);MK52DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK53DN512xxx10;MK53DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK53DN512xxx10 (allow security);MK53DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK53DX256xxx10;MK53DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK53DX256xxx10 (allow security);MK53DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK60DN256xxx10;MK60DN256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK60DN256xxx10 (allow security);MK60DN256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK60DN512xxx10;MK60DN512xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60DN512xxx10 (allow security);MK60DN512xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60DX256xxx10;MK60DX256xxx10 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK60DX256xxx10 (allow security);MK60DX256xxx10 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MK60FN1M0xxx12;MK60FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FN1M0xxx12 (allow security);MK60FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FN1M0xxx15;MK60FN1M0xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FN1M0xxx15 (allow security);MK60FN1M0xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FX512xxx12;MK60FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FX512xxx12 (allow security);MK60FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FX512xxx15;MK60FX512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK60FX512xxx15 (allow security);MK60FX512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FN1M0xxx12;MK61FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FN1M0xxx12 (allow security);MK61FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FN1M0xxx15;MK61FN1M0xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FN1M0xxx15 (allow security);MK61FN1M0xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FX512xxx12;MK61FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FX512xxx12 (allow security);MK61FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FX512xxx15;MK61FX512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK61FX512xxx15 (allow security);MK61FX512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK63FN1M0xxx12;MK63FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK63FN1M0xxx12 (allow security);MK63FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK64FN1M0xxx12;MK64FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;30000
Freescale;MK64FN1M0xxx12 (allow security);MK64FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;30000
Freescale;MK64FX512xxx12;MK64FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;30000
Freescale;MK64FX512xxx12 (allow security);MK64FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;30000
Freescale;MK65FN2M0xxx18;MK65FN2M0xxx18 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK65FN2M0xxx18 (allow security);MK65FN2M0xxx18 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK65FX1M0xxx18;MK65FX1M0xxx18 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK65FX1M0xxx18 (allow security);MK65FX1M0xxx18 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK66FN2M0xxx18;MK66FN2M0xxx18 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK66FN2M0xxx18 (allow security);MK66FN2M0xxx18 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK66FX1M0xxx18;MK66FX1M0xxx18 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK66FX1M0xxx18 (allow security);MK66FX1M0xxx18 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK70FN1M0xxx12;MK70FN1M0xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FN1M0xxx12 (allow security);MK70FN1M0xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FN1M0xxx15;MK70FN1M0xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FN1M0xxx15 (allow security);MK70FN1M0xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FX512xxx12;MK70FX512xxx12 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FX512xxx12 (allow security);MK70FX512xxx12 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FX512xxx15;MK70FX512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK70FX512xxx15 (allow security);MK70FX512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;20000
Freescale;MK80FN256xxx15;MK80FN256xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK80FN256xxx15 (allow security);MK80FN256xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK82FN256xxx15;MK82FN256xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MK82FN256xxx15 (allow security);MK82FN256xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF0000;40000
Freescale;MKE02Z16xxx2;MKE02Z16xxx2 internal;060000FF;0;0;0;4BA00477;0;1FFFFE00;800
Freescale;MKE02Z16xxx2 (allow security);MKE02Z16xxx2 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFE00;800
Freescale;MKE02Z32xxx2;MKE02Z32xxx2 internal;060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z32xxx2 (allow security);MKE02Z32xxx2 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z64xxx2;MKE02Z64xxx2 internal;060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z64xxx2 (allow security);MKE02Z64xxx2 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z16xxx4;MKE02Z16xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFFE00;800
Freescale;MKE02Z16xxx4 (allow security);MKE02Z16xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFE00;800
Freescale;MKE02Z32xxx4;MKE02Z32xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z32xxx4 (allow security);MKE02Z32xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z64xxx4;MKE02Z64xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE02Z64xxx4 (allow security);MKE02Z64xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFC00;1000
Freescale;MKE04Z8xxx4;MKE04Z8xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFFF00;400
Freescale;MKE04Z8xxx4 (allow security);MKE04Z8xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFFF00;400
Freescale;MKE04Z64xxx4;MKE04Z64xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFF800;2000
Freescale;MKE04Z64xxx4 (allow security);MKE04Z64xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFF800;2000
Freescale;MKE04Z128xxx4;MKE04Z128xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFF000;4000
Freescale;MKE04Z128xxx4 (allow security);MKE04Z128xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFF000;4000
Freescale;MKE06Z64xxx4;MKE06Z64xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFF800;2000
Freescale;MKE06Z64xxx4 (allow security);MKE06Z64xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFF800;2000
Freescale;MKE06Z128xxx4;MKE06Z128xxx4 internal;060000FF;0;0;0;4BA00477;0;1FFFF000;4000
Freescale;MKE06Z128xxx4 (allow security);MKE06Z128xxx4 internal (allow security);060000FF;0;0;0;4BA00477;0;1FFFF000;4000
Freescale;MKE14D128xxx3;MKE14D128xxx3 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE14D128xxx3 (allow security);MKE14D128xxx3 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE14D128xxx7;MKE14D128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE14D128xxx7 (allow security);MKE14D128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE14D256xxx3;MKE14D256xxx3 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE14D256xxx3 (allow security);MKE14D256xxx3 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE14D256xxx7;MKE14D256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE14D256xxx7 (allow security);MKE14D256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE14F256xxx15;MKE18F256xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE14F256xxx15 (allow security);MKE18F256xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE14F512xxx15;MKE18F512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKE14F512xxx15 (allow security);MKE18F512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKE14Z128xxx7;MKE14Z128xxx7 internal;060000FF;0;0;0;0BC11477;0;1FFFF000;4000
Freescale;MKE14Z128xxx7 (allow security);MKE14Z128xxx7 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFF000;4000
Freescale;MKE14Z256xxx7;MKE14Z256xxx7 internal;060000FF;0;0;0;0BC11477;0;1FFFE000;8000
Freescale;MKE14Z256xxx7 (allow security);MKE14Z256xxx7 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFE000;8000
Freescale;MKE15D128xxx3;MKE15D128xxx3 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE15D128xxx3 (allow security);MKE15D128xxx3 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE15D128xxx7;MKE15D128xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE15D128xxx7 (allow security);MKE15D128xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;4000
Freescale;MKE15D256xxx3;MKE15D256xxx3 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE15D256xxx3 (allow security);MKE15D256xxx3 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE15D256xxx7;MKE15D256xxx7 internal;0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE15D256xxx7 (allow security);MKE15D256xxx7 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFE000;6000
Freescale;MKE15Z128xxx7;MKE15Z128xxx7 internal;060000FF;0;0;0;0BC11477;0;1FFFF000;4000
Freescale;MKE15Z128xxx7 (allow security);MKE15Z128xxx7 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFF000;4000
Freescale;MKE15Z256xxx7;MKE15Z256xxx7 internal;060000FF;0;0;0;0BC11477;0;1FFFE000;8000
Freescale;MKE15Z256xxx7 (allow security);MKE15Z256xxx7 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFE000;8000
Freescale;MKE16F256xxx15;MKE18F256xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE16F256xxx15 (allow security);MKE18F256xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE16F512xxx15;MKE18F512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKE16F512xxx15 (allow security);MKE18F512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKE18F256xxx15;MKE18F256xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE18F256xxx15 (allow security);MKE18F256xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFFC000;8000
Freescale;MKE18F512xxx15;MKE18F512xxx15 internal;0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKE18F512xxx15 (allow security);MKE18F512xxx15 internal (allow security);0E0000FF;0;0;0;4BA00477;0;1FFF8000;10000
Freescale;MKL02Z8xxx4;MKL02Z8xxx4 internal;060000FF;0;0;0;0BC11477;0;1FFFFF00;400
Freescale;MKL02Z8xxx4 (allow security);MKL02Z8xxx4 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFFF00;400
Freescale;MKL02Z16xxx4;MKL02Z16xxx4 internal;060000FF;0;0;0;0BC11477;0;1FFFFE00;800
Freescale;MKL02Z16xxx4 (allow security);MKL02Z16xxx4 internal (allow security);060000FF;0;0;0;0BC11477;0;1FFFFE00;800
Freescale;MKL02Z32xxx4;MKL02Z32xxx4 internal;060000FF;0;0;0;0BC11477;0;1FFFFC00;1000
